"raw_name"	"x_pos"	"y_pos"	"loc"
"loc_1496"	62	28	"loc_1496"
"loc_1497"	48	120	"loc_1497"
"loc_1498"	47	101	"loc_1498"
"loc_1499"	66	42	"loc_1499"
"loc_1500"	28	40	"loc_1500"
"loc_1501"	60	34	"loc_1501"
"loc_1502"	32	116	"loc_1502"
"loc_1503"	49	111	"loc_1503"
"loc_1504"	59	87	"loc_1504"
"loc_1505"	14	90	"loc_1505"
"loc_1506"	70	46	"loc_1506"
"loc_1507"	65	61	"loc_1507"
"loc_1508"	48	20	"loc_1508"
"loc_1509"	19	109	"loc_1509"
"loc_1510"	57	77	"loc_1510"
"loc_1511"	44	74	"loc_1511"
"loc_1512"	11	101	"loc_1512"
"loc_1513"	65	45	"loc_1513"
"loc_1514"	26	108	"loc_1514"
"loc_1515"	64	66	"loc_1515"
"loc_1516"	34	40	"loc_1516"
"loc_1517"	13	59	"loc_1517"
"loc_1518"	18	92	"loc_1518"
"loc_1519"	35	49	"loc_1519"
"loc_1520"	62	120	"loc_1520"
"loc_1521"	55	41	"loc_1521"
"loc_1522"	4	42	"loc_1522"
"loc_1523"	36	36	"loc_1523"
"loc_1524"	44	62	"loc_1524"
"loc_1525"	61	35	"loc_1525"
"loc_1526"	26	84	"loc_1526"
"loc_1527"	37	35	"loc_1527"
"loc_1528"	30	94	"loc_1528"
"loc_1529"	58	102	"loc_1529"
"loc_1530"	50	36	"loc_1530"
"loc_1531"	44	72	"loc_1531"
"loc_1532"	6	102	"loc_1532"
"loc_1533"	28	34	"loc_1533"
"loc_1534"	27	105	"loc_1534"
"loc_1535"	21	27	"loc_1535"
"loc_1536"	58	40	"loc_1536"
"loc_1537"	4	38	"loc_1537"
"loc_1538"	57	101	"loc_1538"
"loc_1539"	68	12	"loc_1539"
"loc_1540"	31	91	"loc_1540"
"loc_1541"	5	73	"loc_1541"
"loc_1542"	38	24	"loc_1542"
"loc_1543"	35	57	"loc_1543"
"loc_1544"	12	80	"loc_1544"
"loc_1545"	6	24	"loc_1545"
"loc_1546"	53	25	"loc_1546"
"loc_1547"	29	93	"loc_1547"
"loc_1548"	60	42	"loc_1548"
"loc_1549"	31	25	"loc_1549"
"loc_1550"	27	63	"loc_1550"
"loc_1551"	10	96	"loc_1551"
"loc_1552"	7	25	"loc_1552"
"loc_1553"	33	103	"loc_1553"
"loc_1554"	42	74	"loc_1554"
"loc_1555"	2	28	"loc_1555"
"loc_1556"	34	66	"loc_1556"
"loc_1557"	59	117	"loc_1557"
"loc_1558"	23	101	"loc_1558"
"loc_1559"	51	91	"loc_1559"
"loc_1560"	4	32	"loc_1560"
"loc_1561"	36	104	"loc_1561"
"loc_1562"	58	70	"loc_1562"
"loc_1563"	63	81	"loc_1563"
"loc_1564"	14	80	"loc_1564"
"loc_1565"	37	69	"loc_1565"
"loc_1566"	34	38	"loc_1566"
"loc_1567"	53	67	"loc_1567"
"loc_1568"	26	68	"loc_1568"
"loc_1569"	26	100	"loc_1569"
"loc_1570"	62	38	"loc_1570"
"loc_1571"	53	93	"loc_1571"
"loc_1572"	58	118	"loc_1572"
"loc_1573"	35	69	"loc_1573"
"loc_1574"	63	59	"loc_1574"
"loc_1575"	54	104	"loc_1575"
"loc_1576"	30	66	"loc_1576"
"loc_1577"	11	55	"loc_1577"
"loc_1578"	45	17	"loc_1578"
"loc_1579"	52	62	"loc_1579"
"loc_1580"	13	101	"loc_1580"
"loc_1581"	36	82	"loc_1581"
"loc_1582"	64	40	"loc_1582"
"loc_1583"	63	85	"loc_1583"
"loc_1584"	14	102	"loc_1584"
"loc_1585"	62	68	"loc_1585"
"loc_1586"	63	75	"loc_1586"
"loc_1587"	40	26	"loc_1587"
"loc_1588"	16	30	"loc_1588"
"loc_1589"	24	96	"loc_1589"
"loc_1590"	13	63	"loc_1590"
"loc_1591"	50	26	"loc_1591"
"loc_1592"	60	78	"loc_1592"
"loc_1593"	22	62	"loc_1593"
"loc_1594"	51	115	"loc_1594"
"loc_1595"	51	23	"loc_1595"
"loc_1596"	43	39	"loc_1596"
"loc_1597"	19	59	"loc_1597"
"loc_1598"	15	19	"loc_1598"
"loc_1599"	12	30	"loc_1599"
"loc_1600"	62	50	"loc_1600"
"loc_1601"	55	117	"loc_1601"
"loc_1602"	23	109	"loc_1602"
"loc_1603"	6	100	"loc_1603"
"loc_1604"	11	13	"loc_1604"
"loc_1605"	29	59	"loc_1605"
"loc_1606"	23	99	"loc_1606"
"loc_1607"	24	68	"loc_1607"
"loc_1608"	60	12	"loc_1608"
"loc_1609"	60	64	"loc_1609"
"loc_1610"	61	27	"loc_1610"
"loc_1611"	41	81	"loc_1611"
"loc_1612"	18	50	"loc_1612"
"loc_1613"	56	26	"loc_1613"
"loc_1614"	60	18	"loc_1614"
"loc_1615"	22	104	"loc_1615"
"loc_1616"	24	110	"loc_1616"
"loc_1617"	43	17	"loc_1617"
"loc_1618"	66	90	"loc_1618"
"loc_1619"	48	68	"loc_1619"
"loc_1620"	32	70	"loc_1620"
"loc_1621"	4	62	"loc_1621"
"loc_1622"	57	21	"loc_1622"
"loc_1623"	71	23	"loc_1623"
"loc_1624"	12	50	"loc_1624"
"loc_1625"	32	62	"loc_1625"
"loc_1626"	14	72	"loc_1626"
"loc_1627"	46	100	"loc_1627"
"loc_1628"	62	40	"loc_1628"
"loc_1629"	54	58	"loc_1629"
"loc_1630"	19	69	"loc_1630"
"loc_1631"	47	53	"loc_1631"
"loc_1632"	22	106	"loc_1632"
"loc_1633"	51	119	"loc_1633"
"loc_1634"	31	101	"loc_1634"
"loc_1635"	49	117	"loc_1635"
"loc_1636"	15	25	"loc_1636"
"loc_1637"	32	16	"loc_1637"
"loc_1638"	61	111	"loc_1638"
"loc_1639"	50	76	"loc_1639"
"loc_1640"	29	117	"loc_1640"
"loc_1641"	15	49	"loc_1641"
"loc_1642"	54	70	"loc_1642"
"loc_1643"	61	101	"loc_1643"
"loc_1644"	21	77	"loc_1644"
"loc_1645"	40	62	"loc_1645"
"loc_1646"	8	80	"loc_1646"
"loc_1647"	64	28	"loc_1647"
"loc_1648"	63	93	"loc_1648"
"loc_1649"	31	23	"loc_1649"
"loc_1650"	10	92	"loc_1650"
"loc_1651"	16	90	"loc_1651"
"loc_1652"	49	35	"loc_1652"
"loc_1653"	49	119	"loc_1653"
"loc_1654"	53	75	"loc_1654"
"loc_1655"	20	112	"loc_1655"
"loc_1656"	29	53	"loc_1656"
"loc_1657"	50	88	"loc_1657"
"loc_1658"	51	13	"loc_1658"
"loc_1659"	49	55	"loc_1659"
"loc_1660"	48	26	"loc_1660"
"loc_1661"	17	81	"loc_1661"
"loc_1662"	37	89	"loc_1662"
"loc_1663"	20	22	"loc_1663"
"loc_1664"	7	27	"loc_1664"
"loc_1665"	44	96	"loc_1665"
"loc_1666"	5	25	"loc_1666"
"loc_1667"	54	56	"loc_1667"
"loc_1668"	38	84	"loc_1668"
"loc_1669"	37	117	"loc_1669"
"loc_1670"	1	97	"loc_1670"
"loc_1671"	44	30	"loc_1671"
"loc_1672"	1	73	"loc_1672"
"loc_1673"	43	79	"loc_1673"
"loc_1674"	60	114	"loc_1674"
"loc_1675"	42	88	"loc_1675"
"loc_1676"	29	97	"loc_1676"
"loc_1677"	7	65	"loc_1677"
"loc_1678"	65	19	"loc_1678"
"loc_1679"	8	38	"loc_1679"
"loc_1680"	46	88	"loc_1680"
"loc_1681"	39	51	"loc_1681"
"loc_1682"	56	46	"loc_1682"
"loc_1683"	20	32	"loc_1683"
"loc_1684"	23	83	"loc_1684"
"loc_1685"	10	98	"loc_1685"
"loc_1686"	42	70	"loc_1686"
"loc_1687"	55	89	"loc_1687"
"loc_1688"	48	58	"loc_1688"
"loc_1689"	22	56	"loc_1689"
"loc_1690"	22	34	"loc_1690"
"loc_1691"	67	21	"loc_1691"
"loc_1692"	11	63	"loc_1692"
"loc_1693"	31	45	"loc_1693"
"loc_1694"	16	48	"loc_1694"
"loc_1695"	22	78	"loc_1695"
"loc_1696"	63	15	"loc_1696"
"loc_1697"	32	102	"loc_1697"
"loc_1698"	61	83	"loc_1698"
"loc_1699"	67	33	"loc_1699"
"loc_1700"	61	119	"loc_1700"
"loc_1701"	13	27	"loc_1701"
"loc_1702"	59	77	"loc_1702"
"loc_1703"	71	21	"loc_1703"
"loc_1704"	54	18	"loc_1704"
"loc_1705"	19	37	"loc_1705"
"loc_1706"	36	60	"loc_1706"
"loc_1707"	56	50	"loc_1707"
"loc_1708"	50	110	"loc_1708"
"loc_1709"	39	45	"loc_1709"
"loc_1710"	46	28	"loc_1710"
"loc_1711"	51	47	"loc_1711"
"loc_1712"	66	34	"loc_1712"
"loc_1713"	14	60	"loc_1713"
"loc_1714"	9	57	"loc_1714"
"loc_1715"	12	24	"loc_1715"
"loc_1716"	39	93	"loc_1716"
"loc_1717"	43	25	"loc_1717"
"loc_1718"	45	55	"loc_1718"
"loc_1719"	61	57	"loc_1719"
"loc_1720"	21	51	"loc_1720"
"loc_1721"	50	66	"loc_1721"
"loc_1722"	2	34	"loc_1722"
"loc_1723"	10	34	"loc_1723"
"loc_1724"	22	94	"loc_1724"
"loc_1725"	38	80	"loc_1725"
"loc_1726"	18	28	"loc_1726"
"loc_1727"	23	67	"loc_1727"
"loc_1728"	51	73	"loc_1728"
"loc_1729"	50	84	"loc_1729"
"loc_1730"	41	87	"loc_1730"
"loc_1731"	44	64	"loc_1731"
"loc_1732"	54	66	"loc_1732"
"loc_1733"	0	96	"loc_1733"
"loc_1734"	60	94	"loc_1734"
"loc_1735"	48	122	"loc_1735"
"loc_1736"	32	18	"loc_1736"
"loc_1737"	32	40	"loc_1737"
"loc_1738"	62	44	"loc_1738"
"loc_1739"	40	92	"loc_1739"
"loc_1740"	13	61	"loc_1740"
"loc_1741"	60	20	"loc_1741"
"loc_1742"	27	109	"loc_1742"
"loc_1743"	45	51	"loc_1743"
"loc_1744"	60	52	"loc_1744"
"loc_1745"	28	24	"loc_1745"
"loc_1746"	13	73	"loc_1746"
"loc_1747"	37	103	"loc_1747"
"loc_1748"	56	54	"loc_1748"
"loc_1749"	35	21	"loc_1749"
"loc_1750"	25	31	"loc_1750"
"loc_1751"	7	85	"loc_1751"
"loc_1752"	18	22	"loc_1752"
"loc_1753"	33	23	"loc_1753"
"loc_1754"	16	110	"loc_1754"
"loc_1755"	18	68	"loc_1755"
"loc_1756"	30	52	"loc_1756"
"loc_1757"	13	17	"loc_1757"
"loc_1758"	18	96	"loc_1758"
"loc_1759"	13	49	"loc_1759"
"loc_1760"	43	53	"loc_1760"
"loc_1761"	22	50	"loc_1761"
"loc_1762"	57	71	"loc_1762"
"loc_1763"	4	54	"loc_1763"
"loc_1764"	59	67	"loc_1764"
"loc_1765"	63	79	"loc_1765"
"loc_1766"	19	63	"loc_1766"
"loc_1767"	48	114	"loc_1767"
"loc_1768"	31	87	"loc_1768"
"loc_1769"	33	15	"loc_1769"
"loc_1770"	5	101	"loc_1770"
"loc_1771"	59	29	"loc_1771"
"loc_1772"	14	40	"loc_1772"
"loc_1773"	3	65	"loc_1773"
"loc_1774"	1	43	"loc_1774"
"loc_1775"	65	69	"loc_1775"
"loc_1776"	61	61	"loc_1776"
"loc_1777"	34	60	"loc_1777"
"loc_1778"	55	21	"loc_1778"
"loc_1779"	29	35	"loc_1779"
"loc_1780"	66	60	"loc_1780"
"loc_1781"	52	58	"loc_1781"
"loc_1782"	37	91	"loc_1782"
"loc_1783"	39	47	"loc_1783"
"loc_1784"	15	61	"loc_1784"
"loc_1785"	36	46	"loc_1785"
"loc_1786"	42	92	"loc_1786"
"loc_1787"	46	118	"loc_1787"
"loc_1788"	18	110	"loc_1788"
"loc_1789"	60	36	"loc_1789"
"loc_1790"	13	83	"loc_1790"
"loc_1791"	26	42	"loc_1791"
"loc_1792"	11	41	"loc_1792"
"loc_1793"	2	76	"loc_1793"
"loc_1794"	42	64	"loc_1794"
"loc_1795"	21	17	"loc_1795"
"loc_1796"	63	69	"loc_1796"
"loc_1797"	15	91	"loc_1797"
"loc_1798"	43	81	"loc_1798"
"loc_1799"	23	69	"loc_1799"
"loc_1800"	34	68	"loc_1800"
"loc_1801"	47	55	"loc_1801"
"loc_1802"	28	30	"loc_1802"
"loc_1803"	44	100	"loc_1803"
"loc_1804"	25	77	"loc_1804"
"loc_1805"	20	54	"loc_1805"
"loc_1806"	69	123	"loc_1806"
"loc_1807"	56	116	"loc_1807"
"loc_1808"	30	72	"loc_1808"
"loc_1809"	19	25	"loc_1809"
"loc_1810"	44	46	"loc_1810"
"loc_1811"	52	110	"loc_1811"
"loc_1812"	42	86	"loc_1812"
"loc_1813"	38	22	"loc_1813"
"loc_1814"	65	71	"loc_1814"
"loc_1815"	52	50	"loc_1815"
"loc_1816"	58	108	"loc_1816"
"loc_1817"	31	47	"loc_1817"
"loc_1818"	3	69	"loc_1818"
"loc_1819"	54	20	"loc_1819"
"loc_1820"	9	59	"loc_1820"
"loc_1821"	38	112	"loc_1821"
"loc_1822"	34	22	"loc_1822"
"loc_1823"	68	16	"loc_1823"
"loc_1824"	50	112	"loc_1824"
"loc_1825"	13	81	"loc_1825"
"loc_1826"	40	52	"loc_1826"
"loc_1827"	66	74	"loc_1827"
"loc_1828"	52	70	"loc_1828"
"loc_1829"	56	100	"loc_1829"
"loc_1830"	54	54	"loc_1830"
"loc_1831"	11	31	"loc_1831"
"loc_1832"	38	36	"loc_1832"
"loc_1833"	4	58	"loc_1833"
"loc_1834"	61	51	"loc_1834"
"loc_1835"	30	100	"loc_1835"
"loc_1836"	28	32	"loc_1836"
"loc_1837"	24	116	"loc_1837"
"loc_1838"	8	90	"loc_1838"
"loc_1839"	23	53	"loc_1839"
"loc_1840"	27	43	"loc_1840"
"loc_1841"	49	21	"loc_1841"
"loc_1842"	8	82	"loc_1842"
"loc_1843"	66	78	"loc_1843"
"loc_1844"	38	106	"loc_1844"
"loc_1845"	27	111	"loc_1845"
"loc_1846"	28	96	"loc_1846"
"loc_1847"	9	107	"loc_1847"
"loc_1848"	9	101	"loc_1848"
"loc_1849"	59	75	"loc_1849"
"loc_1850"	46	80	"loc_1850"
"loc_1851"	27	15	"loc_1851"
"loc_1852"	67	39	"loc_1852"
"loc_1853"	6	94	"loc_1853"
"loc_1854"	11	111	"loc_1854"
"loc_1855"	28	56	"loc_1855"
"loc_1856"	53	57	"loc_1856"
"loc_1857"	66	118	"loc_1857"
"loc_1858"	38	40	"loc_1858"
"loc_1859"	44	28	"loc_1859"
"loc_1860"	34	44	"loc_1860"
"loc_1861"	30	74	"loc_1861"
"loc_1862"	45	77	"loc_1862"
"loc_1863"	52	72	"loc_1863"
"loc_1864"	58	80	"loc_1864"
"loc_1865"	42	122	"loc_1865"
"loc_1866"	64	30	"loc_1866"
"loc_1867"	12	40	"loc_1867"
"loc_1868"	9	47	"loc_1868"
"loc_1869"	53	89	"loc_1869"
"loc_1870"	13	107	"loc_1870"
"loc_1871"	14	58	"loc_1871"
"loc_1872"	51	107	"loc_1872"
"loc_1873"	49	93	"loc_1873"
"loc_1874"	61	23	"loc_1874"
"loc_1875"	68	48	"loc_1875"
"loc_1876"	29	83	"loc_1876"
"loc_1877"	15	33	"loc_1877"
"loc_1878"	20	108	"loc_1878"
"loc_1879"	71	45	"loc_1879"
"loc_1880"	27	31	"loc_1880"
"loc_1881"	40	114	"loc_1881"
"loc_1882"	55	23	"loc_1882"
"loc_1883"	63	107	"loc_1883"
"loc_1884"	35	27	"loc_1884"
"loc_1885"	65	41	"loc_1885"
"loc_1886"	11	33	"loc_1886"
"loc_1887"	27	89	"loc_1887"
"loc_1888"	63	31	"loc_1888"
"loc_1889"	12	68	"loc_1889"
"loc_1890"	67	67	"loc_1890"
"loc_1891"	18	26	"loc_1891"
"loc_1892"	3	95	"loc_1892"
"loc_1893"	51	117	"loc_1893"
"loc_1894"	48	14	"loc_1894"
"loc_1895"	15	43	"loc_1895"
"loc_1896"	62	64	"loc_1896"
"loc_1897"	57	121	"loc_1897"
"loc_1898"	49	43	"loc_1898"
"loc_1899"	63	71	"loc_1899"
"loc_1900"	56	48	"loc_1900"
"loc_1901"	46	58	"loc_1901"
"loc_1902"	63	83	"loc_1902"
"loc_1903"	44	88	"loc_1903"
"loc_1904"	51	19	"loc_1904"
"loc_1905"	15	41	"loc_1905"
"loc_1906"	39	89	"loc_1906"
"loc_1907"	10	28	"loc_1907"
"loc_1908"	45	45	"loc_1908"
"loc_1909"	48	60	"loc_1909"
"loc_1910"	68	44	"loc_1910"
"loc_1911"	12	58	"loc_1911"
"loc_1912"	39	81	"loc_1912"
"loc_1913"	19	91	"loc_1913"
"loc_1914"	28	18	"loc_1914"
"loc_1915"	34	100	"loc_1915"
"loc_1916"	17	89	"loc_1916"
"loc_1917"	62	36	"loc_1917"
"loc_1918"	30	56	"loc_1918"
"loc_1919"	28	60	"loc_1919"
"loc_1920"	39	73	"loc_1920"
"loc_1921"	27	95	"loc_1921"
"loc_1922"	50	32	"loc_1922"
"loc_1923"	7	83	"loc_1923"
"loc_1924"	27	47	"loc_1924"
"loc_1925"	36	52	"loc_1925"
"loc_1926"	50	98	"loc_1926"
"loc_1927"	61	25	"loc_1927"
"loc_1928"	41	13	"loc_1928"
"loc_1929"	28	68	"loc_1929"
"loc_1930"	38	72	"loc_1930"
"loc_1931"	50	118	"loc_1931"
"loc_1932"	62	56	"loc_1932"
"loc_1933"	44	70	"loc_1933"
"loc_1934"	36	38	"loc_1934"
"loc_1935"	57	33	"loc_1935"
"loc_1936"	19	113	"loc_1936"
"loc_1937"	0	34	"loc_1937"
"loc_1938"	0	38	"loc_1938"
"loc_1939"	23	17	"loc_1939"
"loc_1940"	58	14	"loc_1940"
"loc_1941"	37	57	"loc_1941"
"loc_1942"	17	51	"loc_1942"
"loc_1943"	43	75	"loc_1943"
"loc_1944"	19	29	"loc_1944"
"loc_1945"	10	78	"loc_1945"
"loc_1946"	51	21	"loc_1946"
"loc_1947"	7	37	"loc_1947"
"loc_1948"	9	73	"loc_1948"
"loc_1949"	6	78	"loc_1949"
"loc_1950"	41	43	"loc_1950"
"loc_1951"	20	30	"loc_1951"
"loc_1952"	55	93	"loc_1952"
"loc_1953"	4	28	"loc_1953"
"loc_1954"	41	39	"loc_1954"
"loc_1955"	25	67	"loc_1955"
"loc_1956"	16	76	"loc_1956"
"loc_1957"	25	23	"loc_1957"
"loc_1958"	41	71	"loc_1958"
"loc_1959"	5	63	"loc_1959"
"loc_1960"	63	27	"loc_1960"
"loc_1961"	66	80	"loc_1961"
"loc_1962"	48	82	"loc_1962"
"loc_1963"	57	67	"loc_1963"
"loc_1964"	47	117	"loc_1964"
"loc_1965"	66	20	"loc_1965"
"loc_1966"	35	41	"loc_1966"
"loc_1967"	46	16	"loc_1967"
"loc_1968"	46	106	"loc_1968"
"loc_1969"	14	92	"loc_1969"
"loc_1970"	43	29	"loc_1970"
"loc_1971"	43	113	"loc_1971"
"loc_1972"	44	36	"loc_1972"
"loc_1973"	11	105	"loc_1973"
"loc_1974"	24	42	"loc_1974"
"loc_1975"	67	45	"loc_1975"
"loc_1976"	65	21	"loc_1976"
"loc_1977"	46	114	"loc_1977"
"loc_1978"	10	64	"loc_1978"
"loc_1979"	56	94	"loc_1979"
"loc_1980"	55	39	"loc_1980"
"loc_1981"	64	106	"loc_1981"
"loc_1982"	13	43	"loc_1982"
"loc_1983"	1	47	"loc_1983"
"loc_1984"	66	68	"loc_1984"
"loc_1985"	9	33	"loc_1985"
"loc_1986"	50	122	"loc_1986"
"loc_1987"	39	103	"loc_1987"
"loc_1988"	51	85	"loc_1988"
"loc_1989"	37	61	"loc_1989"
"loc_1990"	38	42	"loc_1990"
"loc_1991"	35	113	"loc_1991"
"loc_1992"	7	31	"loc_1992"
"loc_1993"	13	113	"loc_1993"
"loc_1994"	53	15	"loc_1994"
"loc_1995"	35	37	"loc_1995"
"loc_1996"	18	94	"loc_1996"
"loc_1997"	59	83	"loc_1997"
"loc_1998"	56	118	"loc_1998"
"loc_1999"	38	14	"loc_1999"
"loc_2000"	37	59	"loc_2000"
"loc_2001"	16	42	"loc_2001"
"loc_2002"	49	103	"loc_2002"
"loc_2003"	30	90	"loc_2003"
"loc_2004"	28	108	"loc_2004"
"loc_2005"	28	14	"loc_2005"
"loc_2006"	41	21	"loc_2006"
"loc_2007"	33	111	"loc_2007"
"loc_2008"	26	106	"loc_2008"
"loc_2009"	25	103	"loc_2009"
"loc_2010"	45	39	"loc_2010"
"loc_2011"	59	95	"loc_2011"
"loc_2012"	55	119	"loc_2012"
"loc_2013"	21	89	"loc_2013"
"loc_2014"	9	89	"loc_2014"
"loc_2015"	22	90	"loc_2015"
"loc_2016"	53	47	"loc_2016"
"loc_2017"	32	110	"loc_2017"
"loc_2018"	55	13	"loc_2018"
"loc_2019"	12	38	"loc_2019"
"loc_2020"	37	121	"loc_2020"
"loc_2021"	22	38	"loc_2021"
"loc_2022"	0	88	"loc_2022"
"loc_2023"	49	25	"loc_2023"
"loc_2024"	62	10	"loc_2024"
"loc_2025"	53	63	"loc_2025"
"loc_2026"	49	41	"loc_2026"
"loc_2027"	20	40	"loc_2027"
"loc_2028"	27	79	"loc_2028"
"loc_2029"	54	16	"loc_2029"
"loc_2030"	68	74	"loc_2030"
"loc_2031"	35	45	"loc_2031"
"loc_2032"	62	30	"loc_2032"
"loc_2033"	41	61	"loc_2033"
"loc_2034"	43	121	"loc_2034"
"loc_2035"	35	17	"loc_2035"
"loc_2036"	2	96	"loc_2036"
"loc_2037"	36	40	"loc_2037"
"loc_2038"	41	59	"loc_2038"
"loc_2039"	2	30	"loc_2039"
"loc_2040"	39	115	"loc_2040"
"loc_2041"	20	42	"loc_2041"
"loc_2042"	29	91	"loc_2042"
"loc_2043"	18	114	"loc_2043"
"loc_2044"	24	30	"loc_2044"
"loc_2045"	8	50	"loc_2045"
"loc_2046"	41	95	"loc_2046"
"loc_2047"	60	98	"loc_2047"
"loc_2048"	55	75	"loc_2048"
"loc_2049"	8	106	"loc_2049"
"loc_2050"	16	50	"loc_2050"
"loc_2051"	64	10	"loc_2051"
"loc_2052"	54	100	"loc_2052"
"loc_2053"	44	82	"loc_2053"
"loc_2054"	31	61	"loc_2054"
"loc_2055"	37	107	"loc_2055"
"loc_2056"	59	33	"loc_2056"
"loc_2057"	48	54	"loc_2057"
"loc_2058"	21	113	"loc_2058"
"loc_2059"	33	107	"loc_2059"
"loc_2060"	37	109	"loc_2060"
"loc_2061"	37	47	"loc_2061"
"loc_2062"	35	63	"loc_2062"
"loc_2063"	10	74	"loc_2063"
"loc_2064"	37	77	"loc_2064"
"loc_2065"	58	28	"loc_2065"
"loc_2066"	40	100	"loc_2066"
"loc_2067"	29	95	"loc_2067"
"loc_2068"	41	65	"loc_2068"
"loc_2069"	48	110	"loc_2069"
"loc_2070"	2	44	"loc_2070"
"loc_2071"	57	83	"loc_2071"
"loc_2072"	2	86	"loc_2072"
"loc_2073"	34	70	"loc_2073"
"loc_2074"	43	47	"loc_2074"
"loc_2075"	17	87	"loc_2075"
"loc_2076"	28	94	"loc_2076"
"loc_2077"	57	89	"loc_2077"
"loc_2078"	51	43	"loc_2078"
"loc_2079"	55	33	"loc_2079"
"loc_2080"	46	78	"loc_2080"
"loc_2081"	59	27	"loc_2081"
"loc_2082"	38	38	"loc_2082"
"loc_2083"	18	48	"loc_2083"
"loc_2084"	55	51	"loc_2084"
"loc_2085"	7	23	"loc_2085"
"loc_2086"	13	45	"loc_2086"
"loc_2087"	20	94	"loc_2087"
"loc_2088"	47	49	"loc_2088"
"loc_2089"	34	102	"loc_2089"
"loc_2090"	3	35	"loc_2090"
"loc_2091"	64	42	"loc_2091"
"loc_2092"	17	65	"loc_2092"
"loc_2093"	54	62	"loc_2093"
"loc_2094"	39	41	"loc_2094"
"loc_2095"	35	95	"loc_2095"
"loc_2096"	3	61	"loc_2096"
"loc_2097"	31	13	"loc_2097"
"loc_2098"	19	103	"loc_2098"
"loc_2099"	23	23	"loc_2099"
"loc_2100"	58	88	"loc_2100"
"loc_2101"	34	80	"loc_2101"
"loc_2102"	21	47	"loc_2102"
"loc_2103"	62	104	"loc_2103"
"loc_2104"	40	14	"loc_2104"
"loc_2105"	43	69	"loc_2105"
"loc_2106"	50	94	"loc_2106"
"loc_2107"	42	104	"loc_2107"
"loc_2108"	56	96	"loc_2108"
"loc_2109"	39	121	"loc_2109"
"loc_2110"	15	101	"loc_2110"
"loc_2111"	66	24	"loc_2111"
"loc_2112"	52	44	"loc_2112"
"loc_2113"	54	84	"loc_2113"
"loc_2114"	39	65	"loc_2114"
"loc_2115"	17	37	"loc_2115"
"loc_2116"	52	88	"loc_2116"
"loc_2117"	54	78	"loc_2117"
"loc_2118"	20	24	"loc_2118"
"loc_2119"	53	35	"loc_2119"
"loc_2120"	62	58	"loc_2120"
"loc_2121"	13	93	"loc_2121"
"loc_2122"	57	125	"loc_2122"
"loc_2123"	43	109	"loc_2123"
"loc_2124"	42	112	"loc_2124"
"loc_2125"	3	103	"loc_2125"
"loc_2126"	56	32	"loc_2126"
"loc_2127"	41	99	"loc_2127"
"loc_2128"	22	84	"loc_2128"
"loc_2129"	24	58	"loc_2129"
"loc_2130"	26	40	"loc_2130"
"loc_2131"	26	58	"loc_2131"
"loc_2132"	64	54	"loc_2132"
"loc_2133"	40	120	"loc_2133"
"loc_2134"	59	23	"loc_2134"
"loc_2135"	40	64	"loc_2135"
"loc_2136"	41	73	"loc_2136"
"loc_2137"	56	56	"loc_2137"
"loc_2138"	51	75	"loc_2138"
"loc_2139"	31	63	"loc_2139"
"loc_2140"	14	106	"loc_2140"
"loc_2141"	31	31	"loc_2141"
"loc_2142"	54	64	"loc_2142"
"loc_2143"	60	14	"loc_2143"
"loc_2144"	46	38	"loc_2144"
"loc_2145"	1	91	"loc_2145"
"loc_2146"	39	95	"loc_2146"
"loc_2147"	42	84	"loc_2147"
"loc_2148"	36	112	"loc_2148"
"loc_2149"	35	89	"loc_2149"
"loc_2150"	8	16	"loc_2150"
"loc_2151"	29	77	"loc_2151"
"loc_2152"	69	15	"loc_2152"
"loc_2153"	22	36	"loc_2153"
"loc_2154"	31	97	"loc_2154"
"loc_2155"	33	95	"loc_2155"
"loc_2156"	20	106	"loc_2156"
"loc_2157"	60	102	"loc_2157"
"loc_2158"	20	90	"loc_2158"
"loc_2159"	49	47	"loc_2159"
"loc_2160"	59	21	"loc_2160"
"loc_2161"	25	15	"loc_2161"
"loc_2162"	60	110	"loc_2162"
"loc_2163"	11	83	"loc_2163"
"loc_2164"	6	60	"loc_2164"
"loc_2165"	32	82	"loc_2165"
"loc_2166"	47	111	"loc_2166"
"loc_2167"	51	67	"loc_2167"
"loc_2168"	17	109	"loc_2168"
"loc_2169"	58	30	"loc_2169"
"loc_2170"	7	101	"loc_2170"
"loc_2171"	14	116	"loc_2171"
"loc_2172"	49	121	"loc_2172"
"loc_2173"	68	46	"loc_2173"
"loc_2174"	64	38	"loc_2174"
"loc_2175"	57	123	"loc_2175"
"loc_2176"	23	41	"loc_2176"
"loc_2177"	43	67	"loc_2177"
"loc_2178"	57	103	"loc_2178"
"loc_2179"	26	82	"loc_2179"
"loc_2180"	67	69	"loc_2180"
"loc_2181"	7	73	"loc_2181"
"loc_2182"	40	116	"loc_2182"
"loc_2183"	3	101	"loc_2183"
"loc_2184"	32	78	"loc_2184"
"loc_2185"	62	114	"loc_2185"
"loc_2186"	19	53	"loc_2186"
"loc_2187"	9	45	"loc_2187"
"loc_2188"	6	52	"loc_2188"
"loc_2189"	17	101	"loc_2189"
"loc_2190"	34	82	"loc_2190"
"loc_2191"	65	35	"loc_2191"
"loc_2192"	51	17	"loc_2192"
"loc_2193"	42	94	"loc_2193"
